word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
ophiolite,False,6,0,11,"['i', 't', 'e', 'a', 'n', 'l', 's', 'o', 'r', 'm', 'u']"
serventism,False,6,0,13,"['i', 'e', 't', 'n', 'r', 's', 'a', 'o', 'l', 'c', 'm', 'd', 'h']"
tunker,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'h', 'u', 'm', 'l']"
articulate,True,3,0,11,"['i', 'a', 't', 'e', 'n', 'r', 'c', 'l', 'o', 'h', 'u']"
penitencer,True,4,0,11,"['i', 'a', 'e', 'r', 't', 'n', 'l', 'd', 's', 'c', 'p']"
appercipient,True,5,0,13,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'c', 'd', 'm', 'o', 'p']"
itchproof,False,6,0,10,"['i', 'e', 'a', 'o', 'n', 'r', 't', 'u', 'l', 's']"
aptera,False,6,0,10,"['e', 'a', 'r', 't', 'n', 's', 'l', 'i', 'c', 'u']"
cacodaemonial,True,5,0,14,"['e', 'i', 'n', 'a', 'r', 't', 'l', 'c', 'o', 's', 'm', 'p', 'u', 'd']"
intracity,True,5,0,12,"['i', 'n', 'e', 't', 'r', 'a', 'l', 's', 'c', 'o', 'h', 'y']"
tabet,False,6,0,9,"['a', 't', 'n', 'e', 'l', 'r', 's', 'c', 'd']"
panting,False,6,0,11,"['e', 'a', 'r', 'i', 'n', 't', 'c', 'l', 'g', 'm', 's']"
untrickable,False,6,0,16,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 'u', 'h', 'b', 'm', 'y', 'p', 's']"
heinousness,False,6,0,12,"['e', 'r', 'n', 'a', 'i', 't', 'o', 's', 'l', 'u', 'p', 'c']"
tamein,False,6,0,11,"['e', 'a', 'r', 'n', 't', 'l', 'i', 'd', 'c', 'u', 'z']"
puzzlement,False,6,0,10,"['i', 'e', 'n', 't', 'r', 'l', 'a', 's', 'd', 'o']"
countermanifesto,False,6,0,17,"['i', 'e', 'r', 'a', 't', 'n', 's', 'o', 'c', 'l', 'm', 'u', 'd', 'p', 'v', 'h', 'g']"
uniformity,False,6,0,11,"['i', 'a', 'r', 'e', 't', 'o', 'n', 'c', 's', 'l', 'd']"
angiomalacia,True,5,0,13,"['e', 'i', 'n', 'a', 't', 'r', 'l', 'c', 's', 'o', 'm', 'd', 'g']"
playground,False,6,0,15,"['i', 'e', 'a', 'r', 'n', 'o', 't', 'l', 'u', 'c', 'd', 'p', 's', 'g', 'b']"
meatcutter,False,6,0,10,"['i', 'e', 'a', 't', 'r', 'n', 's', 'o', 'l', 'h']"
reascendant,True,3,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'c', 's', 'g', 'd']"
cogging,False,6,0,9,"['e', 'a', 'o', 'i', 'n', 't', 'r', 's', 'h']"
guttering,True,5,0,12,"['i', 'e', 'n', 'r', 't', 'a', 's', 'o', 'c', 'd', 'u', 'g']"
industrious,True,4,0,12,"['e', 'a', 'i', 'n', 't', 's', 'o', 'r', 'u', 'c', 'g', 'd']"
unbalked,False,6,0,12,"['a', 'e', 'r', 'n', 't', 'l', 'i', 'o', 'd', 'c', 'u', 'g']"
uncuffed,False,6,0,10,"['a', 'e', 'r', 'n', 'o', 'i', 't', 'c', 'd', 'l']"
nonillionth,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'o', 'r', 's', 'c', 'l', 'y']"
unhidable,False,6,0,13,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'd', 'u', 'g']"
macbeth,False,6,0,12,"['e', 'a', 'r', 'n', 't', 'l', 'i', 'c', 'h', 'm', 'd', 's']"
molassy,False,6,0,9,"['e', 'a', 'i', 'r', 't', 'l', 'n', 'o', 'c']"
overchidden,False,6,0,14,"['e', 'r', 'a', 't', 'o', 'n', 'i', 'l', 's', 'c', 'h', 'd', 'm', 'p']"
lyophilize,False,6,0,10,"['i', 'a', 'n', 't', 's', 'l', 'e', 'r', 'o', 'c']"
recreationist,True,2,0,11,"['e', 'r', 'a', 't', 'i', 'n', 's', 'o', 'd', 'p', 'c']"
needleful,False,6,0,9,"['i', 'e', 'r', 't', 'n', 's', 'l', 'a', 'o']"
loiteringness,True,4,0,13,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'c', 'u', 'g', 'p', 'l']"
campmaster,True,5,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'c', 's', 'm', 'o', 'u', 'p']"
reformingly,False,6,0,15,"['e', 't', 'i', 'n', 'r', 'a', 'o', 'l', 's', 'c', 'd', 'm', 'y', 'g', 'p']"
omnimodous,False,6,0,11,"['i', 'a', 'e', 'r', 'n', 'o', 'l', 't', 's', 'u', 'c']"
vaporiferous,False,6,0,14,"['e', 'a', 'r', 'i', 't', 'n', 'l', 'c', 's', 'o', 'p', 'u', 'm', 'd']"
subinform,False,6,0,12,"['i', 'e', 'a', 'r', 'n', 't', 'o', 'l', 'c', 's', 'm', 'h']"
tarsectomy,True,4,0,13,"['i', 'e', 'a', 'r', 't', 'n', 's', 'o', 'l', 'c', 'u', 'm', 'y']"
vacuity,False,6,0,10,"['e', 'a', 'r', 'i', 'n', 'l', 't', 'c', 'h', 's']"
thinglet,True,3,0,10,"['a', 'e', 'r', 'n', 't', 'i', 'o', 'l', 'h', 'g']"
unclotted,True,5,0,13,"['i', 'e', 'r', 'o', 't', 'n', 'a', 's', 'd', 'u', 'c', 'h', 'l']"
doorweed,False,6,0,9,"['a', 'e', 'r', 'o', 't', 'n', 'l', 's', 'i']"
unslumbrous,False,6,0,11,"['e', 'a', 'i', 'o', 'n', 't', 'r', 'u', 's', 'c', 'p']"
prefreshman,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'o', 'i', 's', 'c', 'p', 'l', 'm', 'u']"
reassert,True,3,0,8,"['a', 'e', 't', 'n', 'r', 'l', 'c', 's']"
absenteeism,False,6,0,12,"['e', 'r', 'n', 't', 's', 'i', 'a', 'l', 'u', 'o', 'c', 'y']"
megalopic,False,6,0,14,"['i', 'a', 'n', 't', 'r', 'l', 'e', 's', 'c', 'd', 'm', 'o', 'p', 'b']"
cocrucify,False,6,0,10,"['i', 'e', 'a', 'n', 't', 'r', 's', 'o', 'c', 'l']"
specialness,True,5,0,13,"['e', 'r', 'n', 'a', 't', 'l', 's', 'i', 'd', 'm', 'c', 'h', 'p']"
diphtheroid,True,5,0,13,"['e', 'a', 'i', 'n', 't', 'r', 's', 'l', 'o', 'c', 'd', 'h', 'p']"
nonbodily,False,6,0,10,"['i', 'e', 'a', 'n', 't', 'o', 'r', 'l', 'c', 's']"
purplewort,False,6,0,12,"['i', 'e', 'a', 'o', 'n', 'r', 't', 'l', 'c', 's', 'p', 'h']"
bequeathable,False,6,0,10,"['e', 'r', 't', 'a', 'n', 'l', 'i', 'c', 's', 'p']"
mungy,False,6,0,6,"['a', 'e', 'i', 'o', 's', 'r']"
scraggling,True,3,0,11,"['i', 'e', 'a', 'r', 't', 'n', 'o', 'l', 'c', 's', 'g']"
silicofluoric,False,6,0,13,"['e', 'i', 't', 'n', 's', 'c', 'r', 'a', 'o', 'l', 'u', 'p', 'm']"
marcella,True,3,0,9,"['a', 'i', 'r', 'e', 't', 'n', 'l', 'c', 'm']"
unnumerical,True,3,0,12,"['e', 'a', 'r', 'i', 'n', 't', 'l', 'o', 'c', 'u', 's', 'm']"
adenophyma,False,6,0,10,"['i', 'e', 'a', 'r', 't', 'n', 'l', 'c', 'o', 's']"
hypothesizer,False,6,0,14,"['e', 'r', 't', 'i', 'n', 'a', 's', 'l', 'o', 'c', 'h', 'd', 'p', 'm']"
overpiteous,False,6,0,14,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'o', 'u', 'm', 'd', 'p', 'c']"
bridewort,False,6,0,12,"['i', 'e', 't', 'n', 'r', 'a', 'o', 'c', 's', 'l', 'd', 'h']"
guittonian,False,6,0,11,"['i', 'a', 'n', 'o', 't', 'r', 'l', 's', 'p', 'h', 'd']"
propertied,True,4,0,11,"['i', 'e', 'r', 'a', 't', 'o', 'n', 's', 'l', 'p', 'd']"
israeliteship,False,6,0,14,"['e', 'r', 'a', 'n', 't', 's', 'i', 'l', 'c', 'o', 'd', 'm', 'h', 'y']"
babyfied,False,6,0,8,"['a', 'e', 'r', 't', 'n', 'l', 's', 'c']"
fratry,False,6,0,9,"['e', 'a', 'n', 'i', 't', 'r', 'o', 'p', 'u']"
nonthinker,False,6,0,13,"['i', 'e', 'n', 't', 'r', 'o', 'l', 'a', 'h', 'd', 'g', 'c', 's']"
classified,False,6,0,13,"['i', 'a', 't', 'n', 'r', 'l', 's', 'c', 'o', 'd', 'e', 'm', 'p']"
tornillo,True,4,0,10,"['a', 'e', 'i', 'n', 'o', 'r', 'c', 't', 's', 'l']"
uncasketed,False,6,0,14,"['i', 'e', 'r', 'n', 't', 'a', 'l', 'm', 's', 'o', 'c', 'd', 'u', 'h']"
melonlike,False,6,0,11,"['i', 'e', 'n', 't', 'r', 's', 'a', 'l', 'o', 'c', 'd']"
frivolity,False,6,0,11,"['i', 't', 'e', 'a', 'r', 'n', 'o', 'c', 'l', 's', 'p']"
morganatic,False,6,0,14,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'c', 'l', 'm', 'p', 'h', 'd', 's']"
octonarius,True,2,0,11,"['i', 'e', 'a', 't', 'n', 'o', 's', 'r', 'u', 'l', 'c']"
zaniah,False,6,0,9,"['e', 'a', 'n', 'i', 't', 'r', 'l', 'c', 'd']"
parapegma,False,6,0,9,"['i', 'e', 'a', 'r', 'n', 't', 'l', 's', 'c']"
dolichoprosopic,True,5,0,14,"['a', 'e', 'i', 't', 'n', 's', 'o', 'r', 'c', 'l', 'p', 'h', 'm', 'd']"
pharynx,False,6,0,8,"['e', 'a', 'r', 'o', 'i', 't', 'l', 's']"
dosa,False,6,0,8,"['a', 'o', 'i', 'r', 'n', 't', 'm', 'l']"
hygrodeik,False,6,0,10,"['i', 'a', 'r', 'e', 't', 'n', 'o', 's', 'l', 'c']"
trigram,False,6,0,10,"['e', 'a', 'r', 't', 'o', 'n', 'l', 'i', 'c', 's']"
helios,False,6,0,10,"['e', 'r', 't', 'n', 'l', 'a', 'i', 's', 'c', 'u']"
sesti,True,3,0,7,"['a', 'e', 'r', 't', 'i', 'n', 's']"
suppositionally,True,4,0,14,"['a', 'e', 'i', 't', 'n', 'o', 'r', 'l', 's', 'c', 'y', 'h', 'p', 'u']"
clogmaker,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'l', 'n', 'u', 'c', 'm', 'o', 's', 'p']"
gamogenetical,False,6,0,15,"['e', 'r', 't', 'i', 'n', 's', 'l', 'a', 'c', 'p', 'm', 'h', 'o', 'd', 'u']"
therapist,False,6,0,13,"['i', 'e', 'n', 't', 'r', 'a', 'l', 's', 'h', 'g', 'c', 'm', 'd']"
unannex,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'i', 'o', 's', 'u', 'd']"
carboy,False,6,0,9,"['e', 'a', 't', 'r', 'i', 'o', 'n', 'l', 'h']"
satyagrahi,False,6,0,11,"['i', 'e', 'a', 't', 'r', 'l', 'n', 'c', 's', 'o', 'p']"
underaverage,False,6,0,11,"['e', 'r', 'i', 'a', 't', 'n', 'l', 's', 'c', 'd', 'p']"
xenopteri,False,6,0,13,"['i', 'a', 'e', 't', 'r', 'n', 's', 'c', 'o', 'l', 'p', 'd', 'm']"
bloodshedding,False,6,0,13,"['e', 'a', 'i', 'n', 't', 'r', 's', 'l', 'o', 'c', 'u', 'd', 'p']"
academite,True,4,0,11,"['i', 'e', 'n', 't', 'r', 'l', 's', 'd', 'a', 'c', 'm']"
apprehensibility,False,6,0,17,"['i', 't', 'e', 'n', 'r', 's', 'l', 'a', 'c', 'o', 'd', 'p', 'm', 'h', 'y', 'g', 'v']"
bombax,False,6,0,7,"['e', 'a', 'r', 'n', 't', 'l', 'c']"
feedy,False,6,0,7,"['a', 'e', 'r', 't', 'n', 's', 'l']"
sklate,False,6,0,10,"['e', 'a', 't', 'r', 'i', 'o', 'c', 'n', 'l', 'u']"
ornithoptera,True,4,0,13,"['e', 'o', 'n', 'i', 'r', 't', 'a', 's', 'c', 'l', 'h', 'u', 'p']"
isagoge,False,6,0,10,"['e', 'a', 'r', 'i', 't', 'n', 'l', 'c', 's', 'd']"
heterofermentative,False,6,0,16,"['e', 'r', 't', 'i', 'n', 'a', 'l', 's', 'o', 'c', 'p', 'd', 'm', 'h', 'v', 'g']"
unsleeved,False,6,0,12,"['i', 'e', 'r', 'n', 't', 'a', 's', 'l', 'd', 'o', 'u', 'm']"
chevrotain,False,6,0,15,"['i', 'e', 't', 'a', 'n', 'r', 'o', 'l', 's', 'p', 'd', 'c', 'h', 'u', 'm']"
gasteromycete,False,6,0,14,"['e', 'r', 't', 'a', 'n', 'i', 'l', 's', 'o', 'c', 'm', 'p', 'u', 'h']"
hyperplasic,True,5,0,15,"['e', 'a', 'r', 'i', 't', 'n', 'l', 'c', 'o', 'p', 's', 'u', 'm', 'h', 'y']"
greengrocery,False,6,0,11,"['e', 'r', 'a', 'o', 't', 'n', 'i', 'p', 'c', 's', 'u']"
beshake,False,6,0,7,"['e', 'r', 't', 'i', 'l', 'n', 'd']"
unguled,False,6,0,8,"['e', 'r', 'a', 'n', 't', 'i', 'o', 's']"
aggregator,False,6,0,11,"['i', 'e', 'a', 'n', 'l', 'r', 't', 'o', 'c', 's', 'p']"
persuaded,False,6,0,10,"['i', 'e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'm']"
cupola,False,6,0,10,"['e', 'a', 'i', 'r', 'l', 'o', 'c', 'h', 't', 'n']"
roughness,False,6,0,12,"['i', 'e', 'a', 'n', 'o', 'r', 's', 'u', 'l', 't', 'm', 'c']"
plemyrameter,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'l', 'o', 's', 'c', 'p', 'd', 'm', 'i']"
criminalness,True,3,0,12,"['e', 'o', 'a', 't', 'r', 'n', 'i', 's', 'l', 'c', 'd', 'm']"
balanic,False,6,0,11,"['e', 'a', 'r', 't', 'l', 'n', 'i', 'c', 'm', 'p', 'h']"
burnishable,True,5,0,15,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'p', 'u', 'm', 'b', 'h']"
unmindful,False,6,0,8,"['i', 'e', 'a', 'r', 'n', 't', 'o', 's']"
sabino,False,6,0,9,"['e', 'a', 't', 'r', 'l', 'n', 'i', 'c', 'd']"
underthane,True,5,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'l', 'c', 's', 'h', 'd', 'u']"
olympicness,True,3,0,13,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'o', 's', 'c', 'm', 'y', 'p']"
catarrhal,True,5,0,11,"['i', 'e', 'a', 'n', 't', 'r', 'l', 'c', 'o', 'm', 'h']"
wieldable,False,6,0,10,"['i', 'e', 'r', 't', 'n', 'l', 'a', 'o', 'c', 's']"
outsuitor,True,4,0,10,"['i', 'e', 'a', 't', 'r', 'o', 'n', 's', 'l', 'u']"
mohineyam,False,6,0,10,"['i', 'e', 't', 'n', 'r', 's', 'l', 'a', 'c', 'd']"
intervisit,False,6,0,12,"['i', 'n', 't', 'e', 'r', 'a', 'l', 'o', 's', 'm', 'd', 'c']"
urotoxic,False,6,0,11,"['a', 'e', 'i', 'n', 't', 's', 'r', 'o', 'c', 'l', 'p']"
myelalgia,False,6,0,10,"['i', 'a', 't', 'r', 'l', 'e', 'n', 'o', 's', 'd']"
strophe,False,6,0,11,"['e', 'a', 'i', 'o', 'r', 't', 'n', 's', 'l', 'u', 'm']"
ingraft,False,6,0,12,"['e', 'a', 't', 'r', 'n', 'i', 's', 'o', 'c', 'l', 'g', 'u']"
misosophist,True,5,0,12,"['e', 'a', 'i', 'n', 't', 's', 'r', 'l', 'o', 'm', 'p', 'h']"
caumatic,False,6,0,11,"['a', 'r', 'n', 'e', 't', 'i', 'c', 'l', 'm', 's', 'o']"
unreckonable,False,6,0,15,"['e', 'a', 'r', 't', 'n', 'i', 'o', 'l', 's', 'c', 'u', 'h', 'b', 'p', 'm']"
epidermatous,True,4,0,15,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'o', 'c', 'm', 'd', 'u', 'h', 'p']"
shrimpfish,False,6,0,9,"['i', 't', 'n', 'a', 's', 'e', 'r', 'o', 'c']"
keest,False,6,0,9,"['a', 'e', 'r', 't', 'n', 's', 'l', 'd', 'm']"
eccrinology,False,6,0,13,"['e', 'a', 'i', 'n', 't', 'r', 'o', 'l', 's', 'u', 'c', 'm', 'p']"
unmiscible,False,6,0,13,"['i', 't', 'n', 'a', 'e', 'o', 's', 'r', 'l', 'c', 'd', 'u', 'g']"
unmoaned,False,6,0,12,"['a', 'e', 'r', 'n', 'i', 'o', 't', 's', 'c', 'd', 'u', 'l']"
predestinationist,True,1,0,11,"['e', 'r', 'a', 't', 'i', 'n', 's', 'o', 'p', 'l', 'd']"
cleavability,False,6,0,12,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'c', 's', 'm', 'h', 'd']"
earnings,True,4,0,11,"['a', 'e', 'i', 't', 'n', 'o', 'l', 'r', 's', 'u', 'g']"
genal,False,6,0,10,"['a', 'e', 'r', 'n', 't', 'l', 'b', 's', 'k', 'h']"
unjarring,False,6,0,12,"['i', 'e', 'a', 'n', 't', 'r', 'o', 'c', 'g', 'u', 'l', 'd']"
wottest,False,6,0,10,"['e', 'a', 't', 'i', 'n', 's', 'o', 'r', 'c', 'l']"
boryl,False,6,0,9,"['a', 'e', 'i', 'o', 'r', 'l', 'c', 't', 'q']"
rocklike,False,6,0,12,"['a', 'e', 'n', 'o', 't', 'r', 'l', 'i', 's', 'c', 'h', 'd']"
fruitarianism,False,6,0,13,"['e', 'i', 't', 'a', 'n', 'l', 'r', 's', 'o', 'c', 'p', 'm', 'd']"
guilelessness,False,6,0,11,"['e', 'r', 't', 'n', 's', 'l', 'a', 'o', 'i', 'p', 'h']"
borstall,False,6,0,12,"['a', 'e', 'r', 'n', 'l', 'o', 'i', 't', 's', 'c', 'p', 'h']"
hemitropic,True,5,0,14,"['i', 't', 'e', 'r', 'n', 's', 'l', 'a', 'd', 'c', 'm', 'o', 'p', 'h']"
trumph,False,6,0,8,"['e', 'a', 'o', 'i', 'r', 't', 'n', 's']"
mulattress,True,5,0,13,"['i', 'e', 'a', 'r', 't', 'n', 's', 'c', 'l', 'o', 'u', 'p', 'm']"
foamer,False,6,0,10,"['e', 'r', 'a', 't', 'l', 'n', 'i', 'c', 'm', 'u']"
scientician,True,2,0,9,"['e', 'a', 'r', 'n', 't', 'i', 'l', 's', 'c']"
endophyllum,False,6,0,10,"['e', 'a', 'i', 'r', 'n', 't', 'o', 'l', 'c', 's']"
shapeshifter,False,6,0,14,"['e', 'r', 't', 'a', 'n', 'l', 's', 'i', 'c', 'o', 'm', 'p', 'h', 'd']"
nonbotanical,False,6,0,13,"['e', 'i', 'o', 't', 'n', 'a', 'c', 'r', 'l', 'g', 'd', 's', 'h']"
stenchful,False,6,0,12,"['i', 'e', 'r', 't', 'a', 'n', 'l', 'o', 's', 'g', 'u', 'd']"
synentognathous,False,6,0,14,"['a', 'i', 'e', 'r', 'n', 'o', 't', 'u', 's', 'l', 'h', 'm', 'p', 'c']"
branchiostoma,False,6,0,16,"['e', 'i', 'a', 't', 'n', 'r', 'o', 's', 'l', 'c', 'p', 'u', 'm', 'h', 'd', 'g']"
correa,True,1,0,6,"['e', 'r', 'a', 'o', 't', 'c']"
figshell,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'c', 'o']"
buffoonish,False,6,0,10,"['i', 'e', 'a', 'r', 't', 'n', 'o', 'c', 's', 'l']"
ooplast,True,5,0,11,"['e', 'a', 't', 'r', 'n', 'l', 'i', 's', 'o', 'u', 'p']"
postfixial,False,6,0,12,"['i', 'a', 't', 'e', 'n', 'r', 'l', 's', 'o', 'c', 'h', 'd']"
impossibility,False,6,0,11,"['e', 'i', 'n', 't', 's', 'a', 'c', 'r', 'o', 'l', 'd']"
alalite,True,2,0,7,"['e', 'a', 't', 'n', 'r', 'l', 'i']"
cozily,False,6,0,8,"['e', 'a', 'o', 'r', 'n', 't', 'l', 'u']"
gitoxin,False,6,0,10,"['e', 'a', 'o', 'r', 't', 'n', 'i', 'l', 'm', 's']"
organographic,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'm', 'p', 'h', 'u', 's']"
suborganic,False,6,0,13,"['i', 'e', 'r', 't', 'a', 'n', 'o', 'c', 'l', 'm', 'p', 's', 'h']"
unattractableness,True,2,0,12,"['e', 'r', 'a', 't', 'n', 's', 'l', 'i', 'o', 'c', 'u', 'b']"
detrimentally,True,3,0,13,"['e', 'a', 'r', 't', 'n', 'l', 'i', 's', 'c', 'd', 'o', 'y', 'm']"
betroth,False,6,0,11,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'l', 'h', 's', 'm']"
chloralum,False,6,0,11,"['i', 'e', 'a', 'r', 't', 'o', 'n', 'l', 'u', 's', 'p']"
neophilologist,True,5,0,15,"['o', 'i', 'n', 't', 'r', 's', 'l', 'c', 'e', 'm', 'p', 'h', 'd', 'u', 'g']"
tallote,True,2,0,7,"['e', 'a', 'r', 'l', 'i', 't', 'o']"
byrlawman,False,6,0,10,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 'p']"
ailanthic,True,3,0,10,"['i', 't', 'a', 'n', 'e', 'r', 'c', 'l', 'o', 'h']"
prepatent,True,5,0,11,"['i', 'e', 'n', 't', 'r', 'a', 'c', 's', 'l', 'o', 'p']"
accumulation,True,4,0,13,"['e', 'i', 'a', 't', 'n', 'o', 'r', 'l', 'c', 'h', 'u', 's', 'm']"
cecidiology,False,6,0,12,"['e', 't', 'i', 'n', 'r', 's', 'l', 'a', 'c', 'o', 'd', 'u']"
potamic,False,6,0,12,"['e', 'a', 'i', 'n', 't', 's', 'r', 'l', 'o', 'c', 'm', 'y']"
unhesitatingly,False,6,0,16,"['o', 'e', 'a', 'r', 'n', 'i', 't', 's', 'l', 'c', 'u', 'd', 'g', 'y', 'p', 'm']"
stolidity,False,6,0,12,"['i', 'a', 't', 'e', 'n', 'r', 's', 'l', 'o', 'c', 'd', 'h']"
tenontomyoplasty,True,5,0,15,"['i', 'e', 'a', 'r', 't', 'n', 'o', 'l', 's', 'c', 'u', 'p', 'h', 'm', 'y']"
sam,False,6,0,8,"['a', 't', 'n', 'l', 'r', 'm', 'c', 'd']"
animus,True,4,0,10,"['e', 'a', 't', 'i', 'n', 's', 'o', 'c', 'u', 'm']"
cove,False,6,0,8,"['a', 'e', 't', 'o', 'n', 'r', 'l', 'z']"
sigmund,False,6,0,9,"['e', 'a', 'o', 'i', 'n', 't', 'r', 's', 'c']"
sarmatier,True,4,0,11,"['i', 'e', 'r', 'a', 't', 'c', 'm', 'l', 'p', 'n', 's']"
sardanapalus,False,6,0,11,"['e', 'i', 'a', 't', 'r', 'l', 'n', 'c', 'm', 's', 'o']"
hyoid,False,6,0,7,"['a', 'e', 'i', 't', 'r', 'n', 'u']"
faburden,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'i', 'l', 'o', 'c', 'p']"
rerise,True,4,0,8,"['e', 'r', 'a', 'i', 'n', 't', 'l', 's']"
nasoprognathic,True,4,0,15,"['o', 'i', 'n', 'e', 't', 'a', 'r', 'l', 's', 'c', 'u', 'p', 'h', 'm', 'g']"
retroreception,True,4,0,12,"['o', 'i', 'n', 't', 'a', 'e', 'r', 's', 'l', 'd', 'c', 'p']"
unoffendable,False,6,0,12,"['e', 't', 'r', 'a', 'n', 'i', 'l', 'o', 'c', 's', 'u', 'm']"
nonapparent,True,5,0,12,"['e', 'a', 't', 'r', 'n', 'i', 'o', 'l', 'c', 'm', 's', 'p']"
colalgia,False,6,0,11,"['a', 'i', 't', 'r', 'l', 'e', 'o', 'n', 'c', 'd', 'y']"
oncosphere,True,4,0,12,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'l', 'c', 's', 'h', 'p']"
adiposuria,False,6,0,13,"['i', 't', 'r', 'a', 'n', 'e', 'l', 'o', 'c', 's', 'p', 'u', 'y']"
musculofibrous,False,6,0,13,"['o', 'i', 'n', 't', 'r', 'e', 's', 'a', 'c', 'u', 'l', 'p', 'd']"
morglay,False,6,0,10,"['e', 'a', 'r', 't', 'i', 'l', 'o', 'c', 'n', 's']"
incompactly,True,3,0,13,"['e', 'a', 'i', 'n', 't', 'r', 'l', 's', 'c', 'o', 'm', 'y', 'p']"
anastate,True,0,0,5,"['a', 't', 'e', 'n', 's']"
upwind,False,6,0,8,"['e', 'a', 'o', 'i', 'n', 't', 'r', 'g']"
unrebel,False,6,0,10,"['e', 'r', 'a', 'n', 't', 's', 'l', 'i', 'o', 'd']"
gam,False,6,0,8,"['a', 't', 'n', 'l', 'r', 'm', 'c', 'd']"
psychophysical,True,5,0,14,"['o', 'a', 'i', 'e', 'n', 't', 'l', 'c', 'r', 's', 'u', 'p', 'h', 'y']"
fathomlessness,False,6,0,15,"['o', 'i', 'e', 'r', 'n', 't', 'a', 'l', 's', 'c', 'p', 'm', 'h', 'u', 'd']"
bronchiectatic,True,5,0,15,"['o', 'i', 'n', 't', 'a', 's', 'c', 'r', 'e', 'h', 'p', 'u', 'g', 'd', 'b']"
otiatrics,True,2,0,9,"['i', 't', 'a', 'e', 'n', 's', 'r', 'c', 'o']"
litopterna,True,3,0,12,"['i', 'e', 'n', 'a', 't', 'r', 's', 'o', 'l', 'u', 'c', 'p']"
witeless,False,6,0,11,"['a', 'e', 'r', 'n', 't', 's', 'l', 'i', 'd', 'm', 'c']"
ceratospongian,True,4,0,15,"['o', 'i', 'n', 'e', 't', 'r', 'a', 'l', 'c', 's', 'h', 'd', 'm', 'p', 'g']"
pungle,False,6,0,11,"['e', 'a', 'i', 't', 'l', 'o', 'u', 's', 'n', 'g', 'r']"
osmetic,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'i', 's', 'c', 'l', 'u', 'p']"
undisintegrated,True,5,0,15,"['a', 'e', 'r', 't', 'n', 'o', 'i', 's', 'l', 'd', 'u', 'p', 'c', 'm', 'g']"
pronunciative,True,3,0,14,"['e', 'i', 't', 'a', 'n', 'o', 'r', 's', 'c', 'l', 'u', 'p', 'd', 'v']"
tartly,True,5,0,10,"['e', 'a', 't', 'i', 'n', 'r', 'o', 'h', 'y', 'l']"
abatua,False,6,0,8,"['e', 'a', 'r', 't', 'i', 'l', 'n', 'c']"
playock,False,6,0,10,"['e', 'a', 'r', 'i', 'l', 't', 'n', 'o', 'c', 's']"
adaw,False,6,0,7,"['a', 'n', 't', 'l', 'r', 'e', 'c']"
unrightful,False,6,0,13,"['i', 'a', 'e', 'r', 't', 'o', 'n', 's', 'c', 'u', 'l', 'h', 'p']"
overelegancy,False,6,0,12,"['e', 'r', 'n', 'a', 't', 's', 'l', 'i', 'c', 'h', 'd', 'm']"
beplaided,False,6,0,12,"['i', 'e', 'r', 't', 'n', 's', 'l', 'a', 'd', 'c', 'p', 'm']"
denotement,False,6,0,10,"['i', 'e', 'r', 'n', 't', 's', 'a', 'l', 'd', 'c']"
semipermanent,True,4,0,13,"['e', 'r', 't', 'a', 'n', 'l', 'i', 's', 'c', 'o', 'd', 'm', 'p']"
diaphaneity,False,6,0,13,"['e', 'r', 'i', 't', 'n', 'a', 'l', 'c', 's', 'm', 'h', 'p', 'o']"
tyronism,False,6,0,13,"['a', 'e', 'i', 't', 'n', 'o', 'r', 'c', 's', 'h', 'y', 'g', 'd']"
